# Observer      : 2
# Position      : (2.00000000e-01 1.30000000e-01 -1.00000000e-02)
# Time          	p(Curle)        
119.38          1.02058539e-07
119.39          1.03224886e-07
119.4           1.04394847e-07
119.41          1.05543067e-07
119.42          1.06719659e-07
119.43          1.07850209e-07
119.44          1.09017309e-07
119.45          1.10195479e-07
119.46          1.11353454e-07
119.47          1.12563065e-07
119.48          1.13742920e-07
119.49          1.14941203e-07
119.5           1.16125087e-07
119.51          1.17314185e-07
119.52          1.18504999e-07
119.53          1.19730309e-07
119.54          1.20930799e-07
119.55          1.22159516e-07
119.56          1.23377399e-07
119.57          1.24627167e-07
119.58          1.25842409e-07
119.59          1.27044121e-07
119.6           1.28264480e-07
119.61          1.29501191e-07
119.62          1.30741515e-07
119.63          1.31976766e-07
119.64          1.33253561e-07
119.65          1.34515653e-07
119.66          1.35768875e-07
119.67          1.37015328e-07
119.68          1.38262933e-07
119.69          1.39523573e-07
119.7           1.40792130e-07
119.71          1.42061879e-07
119.72          1.43339765e-07
119.73          1.44591026e-07
119.74          1.45875397e-07
119.75          1.47177141e-07
119.76          1.48427714e-07
119.77          1.49709915e-07
119.78          1.51000652e-07
119.79          1.52298035e-07
119.8           1.53581192e-07
119.81          1.54906669e-07
119.82          1.56199239e-07
119.83          1.57485499e-07
119.84          1.58818408e-07
119.85          1.60044413e-07
119.86          1.61342099e-07
119.87          1.62673787e-07
119.88          1.63966246e-07
119.89          1.65254822e-07
119.9           1.66595030e-07
119.91          1.67902107e-07
119.92          1.69223315e-07
119.93          1.70558119e-07
119.94          1.71846834e-07
119.95          1.73154865e-07
119.96          1.74483273e-07
119.97          1.75802358e-07
119.98          1.77089410e-07
119.99          1.78445946e-07
120             1.79767802e-07
120.01          1.81099356e-07
120.02          1.82427735e-07
120.03          1.83728377e-07
120.04          1.85049511e-07
120.05          1.86380894e-07
120.06          1.87720870e-07
120.07          1.89052419e-07
120.08          1.90405164e-07
120.09          1.91758015e-07
120.1           1.93076233e-07
120.11          1.94389609e-07
120.12          1.95697744e-07
120.13          1.97037895e-07
120.14          1.98361516e-07
120.15          1.99687262e-07
120.16          2.01043794e-07
120.17          2.02386852e-07
120.18          2.03727875e-07
120.19          2.05080360e-07
120.2           2.06389463e-07
120.21          2.07696226e-07
120.22          2.09053050e-07
120.23          2.10357578e-07
120.24          2.11682554e-07
120.25          2.13027659e-07
120.26          2.14368200e-07
120.27          2.15713456e-07
120.28          2.17039558e-07
120.29          2.18353637e-07
120.3           2.19674610e-07
120.31          2.21009782e-07
120.32          2.22334763e-07
120.33          2.23650616e-07
120.34          2.25004889e-07
120.35          2.26297655e-07
120.36          2.27637133e-07
120.37          2.28959181e-07
120.38          2.30264201e-07
120.39          2.31565909e-07
120.4           2.32878414e-07
120.41          2.34202591e-07
120.42          2.35508262e-07
120.43          2.36843063e-07
120.44          2.38165883e-07
120.45          2.39466659e-07
120.46          2.40791895e-07
120.47          2.42048135e-07
120.48          2.43334560e-07
120.49          2.44623463e-07
120.5           2.45942706e-07
120.51          2.47234466e-07
120.52          2.48576771e-07
120.53          2.49886243e-07
120.54          2.51173393e-07
120.55          2.52468488e-07
120.56          2.53727077e-07
120.57          2.55016715e-07
120.58          2.56313622e-07
120.59          2.57584421e-07
120.6           2.58832086e-07
120.61          2.60083903e-07
120.62          2.61354362e-07
120.63          2.62621283e-07
120.64          2.63889914e-07
120.65          2.65160131e-07
120.66          2.66402639e-07
120.67          2.67655404e-07
120.68          2.68900706e-07
120.69          2.70155769e-07
120.7           2.71398725e-07
120.71          2.72623628e-07
120.72          2.73884725e-07
120.73          2.75128382e-07
120.74          2.76333314e-07
120.75          2.77551899e-07
120.76          2.78761499e-07
120.77          2.80019864e-07
120.78          2.81209045e-07
120.79          2.82438204e-07
120.8           2.83657247e-07
120.81          2.84857762e-07
120.82          2.86054191e-07
120.83          2.87222548e-07
120.84          2.88404281e-07
120.85          2.89605325e-07
120.86          2.90783064e-07
120.87          2.91932307e-07
120.88          2.93147129e-07
120.89          2.94329422e-07
120.9           2.95489288e-07
120.91          2.96667579e-07
120.92          2.97785002e-07
120.93          2.98945214e-07
120.94          3.00072790e-07
120.95          3.01217190e-07
120.96          3.02332481e-07
120.97          3.03478589e-07
120.98          3.04611755e-07
120.99          3.05727721e-07
121             3.06853879e-07
121.01          3.07965486e-07
121.02          3.09108892e-07
121.03          3.10196635e-07
121.04          3.11289447e-07
121.05          3.12353039e-07
121.06          3.13480121e-07
121.07          3.14549950e-07
121.08          3.15630694e-07
121.09          3.16658815e-07
121.1           3.17704269e-07
121.11          3.18773414e-07
121.12          3.19832234e-07
121.13          3.20861215e-07
121.14          3.21911698e-07
121.15          3.22970491e-07
121.16          3.23959047e-07
121.17          3.24998865e-07
121.18          3.26043234e-07
121.19          3.27009879e-07
121.2           3.28007513e-07
121.21          3.29023392e-07
121.22          3.30011637e-07
121.23          3.30988464e-07
121.24          3.31980075e-07
121.25          3.32967220e-07
121.26          3.33955225e-07
121.27          3.34876953e-07
121.28          3.35812824e-07
121.29          3.36759997e-07
121.3           3.37700981e-07
121.31          3.38622850e-07
121.32          3.39556349e-07
121.33          3.40514524e-07
121.34          3.41408945e-07
121.35          3.42331750e-07
121.36          3.43229630e-07
121.37          3.44091623e-07
121.38          3.44971068e-07
121.39          3.45852065e-07
121.4           3.46698828e-07
121.41          3.47555765e-07
121.42          3.48465169e-07
121.43          3.49338534e-07
121.44          3.50188912e-07
121.45          3.51020421e-07
121.46          3.51842726e-07
121.47          3.52662379e-07
121.48          3.53456201e-07
121.49          3.54219205e-07
121.5           3.55034103e-07
121.51          3.55837366e-07
121.52          3.56632243e-07
121.53          3.57439138e-07
121.54          3.58148271e-07
121.55          3.58924576e-07
121.56          3.59684357e-07
121.57          3.60448027e-07
121.58          3.61173109e-07
121.59          3.61897598e-07
121.6           3.62634431e-07
121.61          3.63333143e-07
121.62          3.64057375e-07
121.63          3.64739107e-07
121.64          3.65412331e-07
121.65          3.66129652e-07
121.66          3.66796304e-07
121.67          3.67448347e-07
121.68          3.68131154e-07
121.69          3.68767245e-07
121.7           3.69413844e-07
121.71          3.70050628e-07
121.72          3.70645374e-07
121.73          3.71296101e-07
121.74          3.71884228e-07
121.75          3.72493745e-07
121.76          3.73084146e-07
121.77          3.73686069e-07
121.78          3.74274118e-07
121.79          3.74821394e-07
121.8           3.75391332e-07
121.81          3.75943740e-07
121.82          3.76480864e-07
121.83          3.77030497e-07
121.84          3.77560356e-07
121.85          3.78043558e-07
121.86          3.78575422e-07
121.87          3.79067201e-07
121.88          3.79587336e-07
121.89          3.80028207e-07
121.9           3.80480842e-07
121.91          3.80978348e-07
121.92          3.81434607e-07
121.93          3.81881987e-07
121.94          3.82336606e-07
121.95          3.82763164e-07
121.96          3.83203311e-07
121.97          3.83626614e-07
121.98          3.84008272e-07
121.99          3.84389294e-07
122             3.84776860e-07
122.01          3.85144579e-07
122.02          3.85514326e-07
122.03          3.85899700e-07
122.04          3.86269497e-07
122.05          3.86614942e-07
122.06          3.86955352e-07
122.07          3.87246127e-07
122.08          3.87574218e-07
122.09          3.87856935e-07
122.1           3.88148550e-07
122.11          3.88442843e-07
122.12          3.88767847e-07
122.13          3.89025773e-07
122.14          3.89279159e-07
122.15          3.89529881e-07
122.16          3.89788611e-07
122.17          3.90039510e-07
122.18          3.90255750e-07
122.19          3.90472541e-07
122.2           3.90642744e-07
122.21          3.90874060e-07
122.22          3.91064980e-07
122.23          3.91236237e-07
122.24          3.91396498e-07
122.25          3.91578677e-07
122.26          3.91734940e-07
122.27          3.91859428e-07
122.28          3.91999303e-07
122.29          3.92124208e-07
122.3           3.92266442e-07
122.31          3.92386579e-07
122.32          3.92486943e-07
122.33          3.92541833e-07
122.34          3.92639596e-07
122.35          3.92711160e-07
122.36          3.92769678e-07
122.37          3.92808153e-07
122.38          3.92866190e-07
122.39          3.92919087e-07
122.4           3.92932888e-07
122.41          3.92958313e-07
122.42          3.92947173e-07
122.43          3.92960671e-07
122.44          3.92947947e-07
122.45          3.92937933e-07
122.46          3.92886766e-07
122.47          3.92867981e-07
122.48          3.92806164e-07
122.49          3.92764698e-07
122.5           3.92709822e-07
122.51          3.92613266e-07
122.52          3.92550602e-07
122.53          3.92462246e-07
122.54          3.92382525e-07
122.55          3.92261315e-07
122.56          3.92117789e-07
122.57          3.91983068e-07
122.58          3.91892276e-07
122.59          3.91692397e-07
122.6           3.91552018e-07
122.61          3.91369616e-07
122.62          3.91209617e-07
122.63          3.91041092e-07
122.64          3.90842616e-07
122.65          3.90662935e-07
122.66          3.90444222e-07
122.67          3.90229591e-07
122.68          3.89997113e-07
122.69          3.89750684e-07
122.7           3.89501030e-07
122.71          3.89275084e-07
122.72          3.88986813e-07
122.73          3.88751942e-07
122.74          3.88428346e-07
122.75          3.88178453e-07
122.76          3.87868190e-07
122.77          3.87562951e-07
122.78          3.87233627e-07
122.79          3.86926541e-07
122.8           3.86568739e-07
122.81          3.86229762e-07
122.82          3.85881806e-07
122.83          3.85522453e-07
122.84          3.85143965e-07
122.85          3.84767154e-07
122.86          3.84396710e-07
122.87          3.84004143e-07
122.88          3.83607577e-07
122.89          3.83182978e-07
122.9           3.82778729e-07
122.91          3.82317806e-07
122.92          3.81933094e-07
122.93          3.81475723e-07
122.94          3.80978863e-07
122.95          3.80526327e-07
122.96          3.80067834e-07
122.97          3.79607604e-07
122.98          3.79089364e-07
122.99          3.78598861e-07
123             3.78076176e-07
123.01          3.77563098e-07
123.02          3.77081134e-07
123.03          3.76577561e-07
123.04          3.75995341e-07
123.05          3.75488347e-07
123.06          3.74918146e-07
123.07          3.74373104e-07
123.08          3.73777746e-07
123.09          3.73189941e-07
123.1           3.72583883e-07
123.11          3.72017438e-07
123.12          3.71437221e-07
123.13          3.70837697e-07
123.14          3.70222999e-07
123.15          3.69593483e-07
123.16          3.68944746e-07
123.17          3.68294767e-07
123.18          3.67666968e-07
123.19          3.67006361e-07
123.2           3.66327745e-07
123.21          3.65682905e-07
123.22          3.64996306e-07
123.23          3.64278828e-07
123.24          3.63585063e-07
123.25          3.62890888e-07
123.26          3.62184945e-07
123.27          3.61442636e-07
123.28          3.60734319e-07
123.29          3.59991993e-07
123.3           3.59235585e-07
123.31          3.58473791e-07
123.32          3.57743229e-07
123.33          3.57003285e-07
123.34          3.56225858e-07
123.35          3.55418164e-07
123.36          3.54612850e-07
123.37          3.53852237e-07
123.38          3.53038263e-07
123.39          3.52278243e-07
123.4           3.51428866e-07
123.41          3.50590425e-07
123.42          3.49753157e-07
123.43          3.48930866e-07
123.44          3.48076480e-07
123.45          3.47241084e-07
123.46          3.46399469e-07
123.47          3.45551778e-07
123.48          3.44622534e-07
123.49          3.43758117e-07
123.5           3.42876041e-07
123.51          3.41993541e-07
123.52          3.41083898e-07
123.53          3.40186087e-07
123.54          3.39286903e-07
123.55          3.38373874e-07
123.56          3.37441030e-07
123.57          3.36491083e-07
123.58          3.35549376e-07
123.59          3.34586756e-07
123.6           3.33678566e-07
123.61          3.32719449e-07
123.62          3.31789554e-07
123.63          3.30823615e-07
123.64          3.29819456e-07
123.65          3.28861900e-07
123.66          3.27845375e-07
123.67          3.26815147e-07
123.68          3.25852604e-07
123.69          3.24833461e-07
123.7           3.23831703e-07
123.71          3.22819813e-07
123.72          3.21792005e-07
123.73          3.20774083e-07
123.74          3.19717562e-07
123.75          3.18664671e-07
123.76          3.17647894e-07
123.77          3.16584456e-07
123.78          3.15542132e-07
123.79          3.14463599e-07
123.8           3.13373455e-07
123.81          3.12309705e-07
123.82          3.11214953e-07
123.83          3.10127501e-07
123.84          3.09058498e-07
123.85          3.07979021e-07
123.86          3.06866571e-07
123.87          3.05754502e-07
123.88          3.04658050e-07
123.89          3.03516099e-07
123.9           3.02407863e-07
123.91          3.01275073e-07
123.92          3.00139450e-07
123.93          2.98997018e-07
123.94          2.97849897e-07
123.95          2.96705209e-07
123.96          2.95566943e-07
123.97          2.94399492e-07
123.98          2.93256789e-07
123.99          2.92061415e-07
124             2.90934892e-07
124.01          2.89765049e-07
124.02          2.88541903e-07
124.03          2.87375682e-07
124.04          2.86217536e-07
124.05          2.84983649e-07
124.06          2.83783301e-07
124.07          2.82588861e-07
124.08          2.81373859e-07
124.09          2.80183479e-07
124.1           2.78965437e-07
124.11          2.77750259e-07
124.12          2.76552033e-07
124.13          2.75336082e-07
124.14          2.74092971e-07
124.15          2.72841901e-07
124.16          2.71620183e-07
124.17          2.70365228e-07
124.18          2.69127890e-07
124.19          2.67895833e-07
124.2           2.66622229e-07
124.21          2.65388927e-07
124.22          2.64104955e-07
124.23          2.62869791e-07
124.24          2.61589867e-07
124.25          2.60333474e-07
124.26          2.59088340e-07
124.27          2.57809263e-07
124.28          2.56509457e-07
124.29          2.55254148e-07
124.3           2.53950837e-07
124.31          2.52642128e-07
124.32          2.51340788e-07
124.33          2.50059476e-07
124.34          2.48754695e-07
124.35          2.47488920e-07
124.36          2.46188727e-07
124.37          2.44880108e-07
124.38          2.43600136e-07
124.39          2.42277944e-07
124.4           2.40967032e-07
124.41          2.39641813e-07
124.42          2.38314230e-07
124.43          2.36999500e-07
124.44          2.35699340e-07
124.45          2.34352293e-07
124.46          2.33024018e-07
124.47          2.31728581e-07
124.48          2.30395484e-07
124.49          2.29067029e-07
124.5           2.27753055e-07
124.51          2.26407229e-07
124.52          2.25114142e-07
124.53          2.23770508e-07
124.54          2.22403917e-07
124.55          2.21083160e-07
124.56          2.19751422e-07
124.57          2.18394332e-07
124.58          2.17046868e-07
124.59          2.15701403e-07
124.6           2.14329665e-07
124.61          2.13021455e-07
124.62          2.11694755e-07
124.63          2.10341265e-07
124.64          2.09003538e-07
124.65          2.07664461e-07
124.66          2.06313874e-07
124.67          2.04924033e-07
124.68          2.03556126e-07
124.69          2.02210590e-07
124.7           2.00876797e-07
124.71          1.99502046e-07
124.72          1.98154663e-07
124.73          1.96813022e-07
124.74          1.95466002e-07
124.75          1.94103508e-07
124.76          1.92744335e-07
124.77          1.91386249e-07
124.78          1.90036265e-07
124.79          1.88674101e-07
124.8           1.87312831e-07
124.81          1.85966283e-07
124.82          1.84611541e-07
124.83          1.83265321e-07
124.84          1.81871972e-07
124.85          1.80526087e-07
124.86          1.79181653e-07
124.87          1.77832398e-07
124.88          1.76481166e-07
124.89          1.75137096e-07
124.9           1.73801178e-07
124.91          1.72442049e-07
124.92          1.71081279e-07
124.93          1.69705276e-07
124.94          1.68373443e-07
124.95          1.67008567e-07
124.96          1.65630901e-07
124.97          1.64335778e-07
124.98          1.62997671e-07
124.99          1.61656815e-07
125             1.60322443e-07
125.01          1.58991193e-07
125.02          1.57622975e-07
125.03          1.56296971e-07
125.04          1.54918767e-07
125.05          1.53582569e-07
125.06          1.52294351e-07
125.07          1.50964146e-07
125.08          1.49619176e-07
125.09          1.48291065e-07
125.1           1.46965606e-07
125.11          1.45617095e-07
125.12          1.44299346e-07
125.13          1.42960700e-07
125.14          1.41662799e-07
125.15          1.40364898e-07
125.16          1.39004776e-07
125.17          1.37670125e-07
125.18          1.36411636e-07
125.19          1.35142873e-07
125.2           1.33791785e-07
125.21          1.32507310e-07
125.22          1.31213880e-07
125.23          1.29896057e-07
125.24          1.28645252e-07
125.25          1.27356885e-07
125.26          1.26080398e-07
125.27          1.24781798e-07
125.28          1.23507895e-07
125.29          1.22187377e-07
125.3           1.20910928e-07
125.31          1.19635040e-07
125.32          1.18367456e-07
125.33          1.17150998e-07
125.34          1.15886577e-07
125.35          1.14620539e-07
125.36          1.13373912e-07
125.37          1.12118355e-07
125.38          1.10864516e-07
125.39          1.09599318e-07
125.4           1.08356951e-07
125.41          1.07117890e-07
125.42          1.05907702e-07
125.43          1.04666505e-07
125.44          1.03475814e-07
125.45          1.02246947e-07
125.46          1.01039367e-07
125.47          9.98085261e-08
125.48          9.86014111e-08
125.49          9.74163623e-08
125.5           9.61903523e-08
125.51          9.50051933e-08
125.52          9.38389883e-08
125.53          9.26305328e-08
125.54          9.14338280e-08
125.55          9.03168786e-08
125.56          8.91338130e-08
125.57          8.79599339e-08
125.58          8.67704853e-08
125.59          8.56168062e-08
125.6           8.44842176e-08
125.61          8.33232063e-08
125.62          8.21722757e-08
125.63          8.10287530e-08
125.64          7.98838565e-08
125.65          7.87705861e-08
125.66          7.76720822e-08
125.67          7.65695974e-08
125.68          7.54802267e-08
125.69          7.43742448e-08
125.7           7.32579103e-08
125.71          7.21828707e-08
125.72          7.10921519e-08
125.73          7.00169190e-08
125.74          6.89087496e-08
125.75          6.78375690e-08
125.76          6.67599080e-08
125.77          6.57425537e-08
125.78          6.46740729e-08
125.79          6.36560669e-08
125.8           6.26144978e-08
125.81          6.15982292e-08
125.82          6.05562780e-08
125.83          5.95140731e-08
125.84          5.84864542e-08
125.85          5.74544678e-08
125.86          5.64922769e-08
125.87          5.54973556e-08
125.88          5.45373108e-08
125.89          5.35639009e-08
125.9           5.25746768e-08
125.91          5.15951436e-08
125.92          5.06519982e-08
125.93          4.96669423e-08
125.94          4.87085786e-08
125.95          4.78116158e-08
125.96          4.68699474e-08
125.97          4.59357112e-08
125.98          4.50054348e-08
125.99          4.41180156e-08
126             4.31949986e-08
126.01          4.22764481e-08
126.02          4.13818604e-08
126.03          4.04772882e-08
126.04          3.96600024e-08
126.05          3.87892921e-08
126.06          3.79284266e-08
126.07          3.70793729e-08
126.08          3.62308974e-08
126.09          3.53828604e-08
126.1           3.45535977e-08
126.11          3.37273770e-08
126.12          3.29108983e-08
126.13          3.21170846e-08
126.14          3.13112599e-08
126.15          3.05190481e-08
126.16          2.97472586e-08
126.17          2.89520359e-08
126.18          2.81487875e-08
126.19          2.74368381e-08
126.2           2.66725189e-08
126.21          2.59401588e-08
126.22          2.52206335e-08
126.23          2.44849171e-08
126.24          2.37530168e-08
126.25          2.30475093e-08
126.26          2.23303689e-08
126.27          2.16252534e-08
126.28          2.09377747e-08
126.29          2.02637379e-08
126.3           1.96336638e-08
126.31          1.89648568e-08
126.32          1.83240360e-08
126.33          1.76559178e-08
126.34          1.70444707e-08
126.35          1.63886898e-08
126.36          1.57382412e-08
126.37          1.51314722e-08
126.38          1.45152109e-08
126.39          1.39599174e-08
126.4           1.34061209e-08
126.41          1.28476407e-08
126.42          1.22765822e-08
126.43          1.17137147e-08
126.44          1.11375579e-08
126.45          1.06069244e-08
126.46          1.00435769e-08
126.47          9.55810780e-09
126.48          9.03713815e-09
126.49          8.54858411e-09
126.5           8.06895713e-09
126.51          7.57528812e-09
126.52          7.11001024e-09
126.53          6.61458074e-09
126.54          6.16667913e-09
126.55          5.72494197e-09
126.56          5.26905445e-09
126.57          4.84710424e-09
126.58          4.42165160e-09
126.59          4.04004493e-09
126.6           3.65271332e-09
126.61          3.24485253e-09
126.62          2.85351594e-09
126.63          2.45341769e-09
126.64          2.08022407e-09
126.65          1.76111423e-09
126.66          1.42148076e-09
126.67          1.08183866e-09
126.68          7.69359951e-10
126.69          4.79193725e-10
126.7           1.48593216e-10
126.71          -1.86557077e-10
126.72          -4.92283767e-10
126.73          -7.60187332e-10
126.74          -9.82030100e-10
126.75          -1.25388449e-09
126.76          -1.51046727e-09
126.77          -1.75799039e-09
126.78          -1.93063230e-09
126.79          -2.20096278e-09
126.8           -2.39676790e-09
126.81          -2.60295522e-09
126.82          -2.80872705e-09
126.83          -2.97098077e-09
126.84          -3.14802449e-09
126.85          -3.30003177e-09
126.86          -3.47015592e-09
126.87          -3.59291361e-09
126.88          -3.73962198e-09
126.89          -3.86285559e-09
126.9           -3.98804284e-09
126.91          -4.06917692e-09
126.92          -4.15527704e-09
126.93          -4.21540772e-09
126.94          -4.32973722e-09
126.95          -4.38486995e-09
126.96          -4.45133144e-09
126.97          -4.47563608e-09
126.98          -4.50446095e-09
126.99          -4.52846181e-09
127             -4.56574441e-09
127.01          -4.55576133e-09
127.02          -4.54455695e-09
127.03          -4.53501729e-09
127.04          -4.49256217e-09
127.05          -4.48180495e-09
127.06          -4.44191250e-09
127.07          -4.37932680e-09
127.08          -4.32398725e-09
127.09          -4.24703192e-09
127.1           -4.14923743e-09
127.11          -4.05017157e-09
127.12          -3.94879752e-09
127.13          -3.86367630e-09
127.14          -3.72550108e-09
127.15          -3.56690522e-09
127.16          -3.42334846e-09
127.17          -3.28609603e-09
127.18          -3.09817250e-09
127.19          -2.93935101e-09
127.2           -2.76394184e-09
127.21          -2.56780440e-09
127.22          -2.39589337e-09
127.23          -2.16157625e-09
127.24          -1.92624382e-09
127.25          -1.68535315e-09
127.26          -1.47364345e-09
127.27          -1.21345706e-09
127.28          -9.52196240e-10
127.29          -6.78196017e-10
127.3           -3.94195177e-10
127.31          -1.41043046e-10
127.32          1.89871671e-10
127.33          5.11438812e-10
127.34          8.15439134e-10
127.35          1.12101155e-09
127.36          1.51481247e-09
127.37          1.86242041e-09
127.38          2.23825735e-09
127.39          2.56286177e-09
127.4           2.95572940e-09
127.41          3.33997126e-09
127.42          3.75572177e-09
127.43          4.12272564e-09
127.44          4.53856397e-09
127.45          4.97240337e-09
127.46          5.40094503e-09
127.47          5.84640974e-09
127.48          6.29940510e-09
127.49          6.77879414e-09
127.5           7.28128106e-09
127.51          7.73064727e-09
127.52          8.20483004e-09
127.53          8.70315107e-09
127.54          9.21812775e-09
127.55          9.78365779e-09
127.56          1.02936678e-08
127.57          1.08029277e-08
127.58          1.13324110e-08
127.59          1.19035184e-08
127.6           1.24468286e-08
127.61          1.29912705e-08
127.62          1.35725058e-08
127.63          1.42061288e-08
127.64          1.48077301e-08
127.65          1.54109315e-08
127.66          1.60755856e-08
127.67          1.66283013e-08
127.68          1.72567912e-08
127.69          1.78667609e-08
127.7           1.85324899e-08
127.71          1.92210612e-08
127.72          1.98693292e-08
127.73          2.05294174e-08
127.74          2.12448042e-08
127.75          2.19407647e-08
127.76          2.26414405e-08
127.77          2.33322614e-08
127.78          2.40505307e-08
127.79          2.47850895e-08
127.8           2.55347364e-08
127.81          2.62773531e-08
127.82          2.70534303e-08
127.83          2.77986142e-08
127.84          2.85554183e-08
127.85          2.93329237e-08
127.86          3.01337247e-08
127.87          3.09327117e-08
127.88          3.17449018e-08
127.89          3.25281856e-08
127.9           3.33535353e-08
127.91          3.42123963e-08
127.92          3.50284434e-08
127.93          3.58878087e-08
127.94          3.67535597e-08
127.95          3.76070667e-08
127.96          3.84402656e-08
127.97          3.93298277e-08
127.98          4.02135033e-08
127.99          4.11357471e-08
128             4.20293839e-08
128.01          4.29378376e-08
128.02          4.38360472e-08
128.03          4.47523944e-08
128.04          4.56759598e-08
128.05          4.66092609e-08
128.06          4.75553503e-08
128.07          4.85451428e-08
128.08          4.94683915e-08
128.09          5.04287740e-08
128.1           5.14274861e-08
128.11          5.24081212e-08
128.12          5.33795197e-08
128.13          5.43692467e-08
128.14          5.53590398e-08
128.15          5.63850436e-08
128.16          5.74259304e-08
128.17          5.84069775e-08
128.18          5.94612314e-08
128.19          6.04957225e-08
128.2           6.15078917e-08
128.21          6.25748558e-08
128.22          6.36418642e-08
128.23          6.46960991e-08
128.24          6.57810424e-08
128.25          6.68382602e-08
128.26          6.79182403e-08
128.27          6.90055622e-08
128.28          7.00786273e-08
128.29          7.11771222e-08
128.3           7.23253692e-08
128.31          7.34492666e-08
128.32          7.45654065e-08
128.33          7.56656769e-08
128.34          7.67866116e-08
128.35          7.79119715e-08
128.36          7.90573119e-08
128.37          8.02033256e-08
128.38          8.14011878e-08
128.39          8.25421644e-08
128.4           8.37178933e-08
128.41          8.48483141e-08
128.42          8.60339986e-08
128.43          8.72279626e-08
128.44          8.84249364e-08
128.45          8.96185773e-08
128.46          9.08203958e-08
128.47          9.20147089e-08
128.48          9.32322156e-08
128.49          9.43935133e-08
128.5           9.56450001e-08
128.51          9.68662196e-08
128.52          9.80743777e-08
128.53          9.93376006e-08
128.54          1.00581083e-07
128.55          1.01826191e-07
128.56          1.03087089e-07
128.57          1.04331147e-07
128.58          1.05571354e-07
128.59          1.06817313e-07
128.6           1.08091229e-07
128.61          1.09358288e-07
128.62          1.10632156e-07
128.63          1.11934056e-07
128.64          1.13210289e-07
128.65          1.14505153e-07
128.66          1.15764664e-07
128.67          1.17060504e-07
128.68          1.18394488e-07
128.69          1.19685418e-07
128.7           1.20984745e-07
128.71          1.22316987e-07
128.72          1.23616530e-07
128.73          1.24943473e-07
128.74          1.26259943e-07
128.75          1.27581779e-07
128.76          1.28898413e-07
128.77          1.30226134e-07
128.78          1.31553244e-07
128.79          1.32916180e-07
128.8           1.34269501e-07
128.81          1.35622294e-07
128.82          1.36990400e-07
128.83          1.38314220e-07
128.84          1.39647862e-07
128.85          1.40988745e-07
128.86          1.42357892e-07
128.87          1.43728477e-07
128.88          1.45112278e-07
128.89          1.46486032e-07
128.9           1.47875353e-07
128.91          1.49240274e-07
128.92          1.50602927e-07
128.93          1.51997862e-07
128.94          1.53382345e-07
128.95          1.54754459e-07
128.96          1.56149757e-07
128.97          1.57553697e-07
128.98          1.58923227e-07
128.99          1.60326436e-07
129             1.61742357e-07
129.01          1.63086678e-07
129.02          1.64494319e-07
129.03          1.65905595e-07
129.04          1.67324686e-07
129.05          1.68731088e-07
129.06          1.70170576e-07
129.07          1.71551024e-07
129.08          1.72969004e-07
129.09          1.74353436e-07
129.1           1.75716361e-07
129.11          1.77143353e-07
129.12          1.78557947e-07
129.13          1.79958297e-07
129.14          1.81382220e-07
129.15          1.82816652e-07
129.16          1.84230628e-07
129.17          1.85667862e-07
129.18          1.87080470e-07
129.19          1.88472990e-07
129.2           1.89893115e-07
129.21          1.91331456e-07
129.22          1.92708807e-07
129.23          1.94146108e-07
129.24          1.95582362e-07
129.25          1.97001719e-07
129.26          1.98423536e-07
129.27          1.99834999e-07
129.28          2.01254790e-07
129.29          2.02695315e-07
129.3           2.04124114e-07
129.31          2.05524101e-07
129.32          2.06973864e-07
129.33          2.08400733e-07
129.34          2.09790581e-07
129.35          2.11232443e-07
129.36          2.12623970e-07
129.37          2.14046730e-07
129.38          2.15459637e-07
129.39          2.16877314e-07
129.4           2.18281224e-07
129.41          2.19730199e-07
129.42          2.21157768e-07
129.43          2.22578060e-07
129.44          2.23995835e-07
129.45          2.25375806e-07
129.46          2.26792109e-07
129.47          2.28197157e-07
129.48          2.29591849e-07
129.49          2.31006746e-07
129.5           2.32425545e-07
129.51          2.33824094e-07
129.52          2.35239090e-07
129.53          2.36666032e-07
129.54          2.38033934e-07
129.55          2.39436825e-07
129.56          2.40829179e-07
129.57          2.42218516e-07
129.58          2.43578858e-07
129.59          2.45006571e-07
129.6           2.46389844e-07
129.61          2.47783062e-07
129.62          2.49162016e-07
129.63          2.50512378e-07
129.64          2.51887624e-07
129.65          2.53277633e-07
129.66          2.54666654e-07
129.67          2.56057237e-07
129.68          2.57461347e-07
129.69          2.58804059e-07
129.7           2.60155168e-07
129.71          2.61550751e-07
129.72          2.62857046e-07
129.73          2.64251723e-07
129.74          2.65605852e-07
129.75          2.66911782e-07
129.76          2.68207896e-07
129.77          2.69606469e-07
129.78          2.70937387e-07
129.79          2.72293108e-07
129.8           2.73661236e-07
129.81          2.74906169e-07
129.82          2.76227746e-07
129.83          2.77557010e-07
129.84          2.78876385e-07
129.85          2.80159809e-07
129.86          2.81477348e-07
129.87          2.82848101e-07
129.88          2.84149008e-07
129.89          2.85449835e-07
129.9           2.86701157e-07
129.91          2.88005332e-07
129.92          2.89283592e-07
129.93          2.90540923e-07
129.94          2.91806460e-07
129.95          2.93108365e-07
129.96          2.94381796e-07
129.97          2.95636192e-07
129.98          2.96919802e-07
129.99          2.98139725e-07
130             2.99394943e-07
130.01          3.00646793e-07
130.02          3.01872237e-07
130.03          3.03101473e-07
130.04          3.04351685e-07
130.05          3.05557041e-07
130.06          3.06781061e-07
