# Observer      : 3
# Position      : (1.80000000e-01 1.50000000e-01 -1.00000000e-02)
# Time          	p(Curle)        
117.28          -6.24683808e-08
117.29          -6.31258694e-08
117.3           -6.37416946e-08
117.31          -6.43996713e-08
117.32          -6.50435270e-08
117.33          -6.56577279e-08
117.34          -6.63279984e-08
117.35          -6.69358976e-08
117.36          -6.75126438e-08
117.37          -6.80970561e-08
117.38          -6.86667259e-08
117.39          -6.92592270e-08
117.4           -6.98246265e-08
117.41          -7.03520225e-08
117.42          -7.08962243e-08
117.43          -7.14535483e-08
117.44          -7.19752603e-08
117.45          -7.24659339e-08
117.46          -7.29480820e-08
117.47          -7.34247707e-08
117.48          -7.38909321e-08
117.49          -7.43646520e-08
117.5           -7.48212206e-08
117.51          -7.52639037e-08
117.52          -7.57024462e-08
117.53          -7.61445849e-08
117.54          -7.65452683e-08
117.55          -7.69010531e-08
117.56          -7.72865634e-08
117.57          -7.76562475e-08
117.58          -7.80470583e-08
117.59          -7.84078638e-08
117.6           -7.87489950e-08
117.61          -7.90681319e-08
117.62          -7.94392426e-08
117.63          -7.97431150e-08
117.64          -8.00340253e-08
117.65          -8.03195501e-08
117.66          -8.05719768e-08
117.67          -8.07951639e-08
117.68          -8.10797906e-08
117.69          -8.13452687e-08
117.7           -8.15552877e-08
117.71          -8.18101055e-08
117.72          -8.20095015e-08
117.73          -8.22278001e-08
117.74          -8.23654804e-08
117.75          -8.25520137e-08
117.76          -8.26729524e-08
117.77          -8.28717027e-08
117.78          -8.30297373e-08
117.79          -8.31448496e-08
117.8           -8.32305728e-08
117.81          -8.33818616e-08
117.82          -8.34783414e-08
117.83          -8.35342589e-08
117.84          -8.35974062e-08
117.85          -8.36425063e-08
117.86          -8.37320334e-08
117.87          -8.37616040e-08
117.88          -8.37992088e-08
117.89          -8.38003789e-08
117.9           -8.38027002e-08
117.91          -8.38136238e-08
117.92          -8.37856394e-08
117.93          -8.37285950e-08
117.94          -8.36716903e-08
117.95          -8.36375513e-08
117.96          -8.36147260e-08
117.97          -8.35118474e-08
117.98          -8.34146306e-08
117.99          -8.33423404e-08
118             -8.32066973e-08
118.01          -8.31040408e-08
118.02          -8.29268032e-08
118.03          -8.27704853e-08
118.04          -8.26271782e-08
118.05          -8.24923129e-08
118.06          -8.22859743e-08
118.07          -8.21064068e-08
118.08          -8.18860007e-08
118.09          -8.16906241e-08
118.1           -8.14595895e-08
118.11          -8.12053013e-08
118.12          -8.09591021e-08
118.13          -8.07107228e-08
118.14          -8.04442877e-08
118.15          -8.01487230e-08
118.16          -7.98611776e-08
118.17          -7.95336562e-08
118.18          -7.92449063e-08
118.19          -7.89241975e-08
118.2           -7.85464860e-08
118.21          -7.81991717e-08
118.22          -7.78803544e-08
118.23          -7.74612541e-08
118.24          -7.70457485e-08
118.25          -7.66603352e-08
118.26          -7.62585547e-08
118.27          -7.58559728e-08
118.28          -7.53787818e-08
118.29          -7.49590201e-08
118.3           -7.45428980e-08
118.31          -7.40610970e-08
118.32          -7.35734151e-08
118.33          -7.31081477e-08
118.34          -7.25920600e-08
118.35          -7.20948068e-08
118.36          -7.15828513e-08
118.37          -7.09954112e-08
118.38          -7.04649455e-08
118.39          -6.99389495e-08
118.4           -6.93853377e-08
118.41          -6.88279783e-08
118.42          -6.82311275e-08
118.43          -6.75898886e-08
118.44          -6.69796771e-08
118.45          -6.63415796e-08
118.46          -6.57110728e-08
118.47          -6.51245473e-08
118.48          -6.45116484e-08
118.49          -6.38543476e-08
118.5           -6.31718103e-08
118.51          -6.25192260e-08
118.52          -6.17917644e-08
118.53          -6.10603568e-08
118.54          -6.03511028e-08
118.55          -5.96140725e-08
118.56          -5.89211282e-08
118.57          -5.81744144e-08
118.58          -5.74311613e-08
118.59          -5.66878101e-08
118.6           -5.59159780e-08
118.61          -5.51276661e-08
118.62          -5.43098911e-08
118.63          -5.35128488e-08
118.64          -5.27463237e-08
118.65          -5.19019153e-08
118.66          -5.10427722e-08
118.67          -5.02264013e-08
118.68          -4.93665074e-08
118.69          -4.85059837e-08
118.7           -4.76366867e-08
118.71          -4.67068157e-08
118.72          -4.58300556e-08
118.73          -4.49355591e-08
118.74          -4.40059452e-08
118.75          -4.31222466e-08
118.76          -4.21870153e-08
118.77          -4.12174851e-08
118.78          -4.03046774e-08
118.79          -3.92891022e-08
118.8           -3.83119009e-08
118.81          -3.73941711e-08
118.82          -3.64241024e-08
118.83          -3.53619501e-08
118.84          -3.43297884e-08
118.85          -3.33153286e-08
118.86          -3.23390050e-08
118.87          -3.12309425e-08
118.88          -3.02333837e-08
118.89          -2.91807436e-08
118.9           -2.80966589e-08
118.91          -2.70225702e-08
118.92          -2.59168303e-08
118.93          -2.48694241e-08
118.94          -2.37816573e-08
118.95          -2.26485982e-08
118.96          -2.15153641e-08
118.97          -2.04134869e-08
118.98          -1.92698113e-08
118.99          -1.81302355e-08
119             -1.69764521e-08
119.01          -1.58069137e-08
119.02          -1.46805066e-08
119.03          -1.34737448e-08
119.04          -1.22947333e-08
119.05          -1.10787814e-08
119.06          -9.88966650e-09
119.07          -8.70049783e-09
119.08          -7.46562847e-09
119.09          -6.21102325e-09
119.1           -5.04658153e-09
119.11          -3.77265976e-09
119.12          -2.54772282e-09
119.13          -1.32233909e-09
119.14          -3.85206734e-11
119.15          1.23703699e-09
119.16          2.54803382e-09
119.17          3.82965545e-09
119.18          5.06115982e-09
119.19          6.39632031e-09
119.2           7.67659813e-09
119.21          9.00773827e-09
119.22          1.02998204e-08
119.23          1.16644657e-08
119.24          1.30063976e-08
119.25          1.43493148e-08
119.26          1.56641485e-08
119.27          1.70621564e-08
119.28          1.84080348e-08
119.29          1.97567886e-08
119.3           2.11294465e-08
119.31          2.25494390e-08
119.32          2.39393310e-08
119.33          2.53135934e-08
119.34          2.66983020e-08
119.35          2.81229749e-08
119.36          2.95037715e-08
119.37          3.09041335e-08
119.38          3.23432689e-08
119.39          3.37991860e-08
119.4           3.52574449e-08
119.41          3.66913795e-08
119.42          3.81599009e-08
119.43          3.95710397e-08
119.44          4.10266720e-08
119.45          4.24978422e-08
119.46          4.39448454e-08
119.47          4.54560786e-08
119.48          4.69313389e-08
119.49          4.84275710e-08
119.5           4.99081187e-08
119.51          5.13927774e-08
119.52          5.28783838e-08
119.53          5.44062019e-08
119.54          5.59059676e-08
119.55          5.74411284e-08
119.56          5.89631194e-08
119.57          6.05253627e-08
119.58          6.20432379e-08
119.59          6.35448585e-08
119.6           6.50705294e-08
119.61          6.66156682e-08
119.62          6.81651729e-08
119.63          6.97069943e-08
119.64          7.13053291e-08
119.65          7.28837439e-08
119.66          7.44464232e-08
119.67          7.60048570e-08
119.68          7.75625470e-08
119.69          7.91389977e-08
119.7           8.07246311e-08
119.71          8.23110807e-08
119.72          8.39111282e-08
119.73          8.54739732e-08
119.74          8.70794387e-08
119.75          8.87076851e-08
119.76          9.02708050e-08
119.77          9.18732174e-08
119.78          9.34866196e-08
119.79          9.51072811e-08
119.8           9.67081290e-08
119.81          9.83667793e-08
119.82          9.99832338e-08
119.83          1.01592881e-07
119.84          1.03258234e-07
119.85          1.04793847e-07
119.86          1.06415074e-07
119.87          1.08078430e-07
119.88          1.09695014e-07
119.89          1.11308106e-07
119.9           1.12985627e-07
119.91          1.14623413e-07
119.92          1.16273224e-07
119.93          1.17942858e-07
119.94          1.19552973e-07
119.95          1.21188494e-07
119.96          1.22848672e-07
119.97          1.24497883e-07
119.98          1.26110736e-07
119.99          1.27807540e-07
120             1.29461020e-07
120.01          1.31127042e-07
120.02          1.32787472e-07
120.03          1.34414001e-07
120.04          1.36066445e-07
120.05          1.37730612e-07
120.06          1.39404622e-07
120.07          1.41068117e-07
120.08          1.42762529e-07
120.09          1.44451104e-07
120.1           1.46102402e-07
120.11          1.47744018e-07
120.12          1.49378231e-07
120.13          1.51054760e-07
120.14          1.52709615e-07
120.15          1.54367574e-07
120.16          1.56063846e-07
120.17          1.57742753e-07
120.18          1.59418070e-07
120.19          1.61110204e-07
120.2           1.62746095e-07
120.21          1.64377791e-07
120.22          1.66073495e-07
120.23          1.67707421e-07
120.24          1.69361835e-07
120.25          1.71043718e-07
120.26          1.72720181e-07
120.27          1.74401518e-07
120.28          1.76060128e-07
120.29          1.77701430e-07
120.3           1.79350400e-07
120.31          1.81018840e-07
120.32          1.82674634e-07
120.33          1.84317956e-07
120.34          1.86009519e-07
120.35          1.87628710e-07
120.36          1.89302046e-07
120.37          1.90955166e-07
120.38          1.92584261e-07
120.39          1.94210720e-07
120.4           1.95850984e-07
120.41          1.97504144e-07
120.42          1.99132846e-07
120.43          2.00802094e-07
120.44          2.02454789e-07
120.45          2.04080016e-07
120.46          2.05734730e-07
120.47          2.07305474e-07
120.48          2.08912988e-07
120.49          2.10523482e-07
120.5           2.12168331e-07
120.51          2.13779581e-07
120.52          2.15452388e-07
120.53          2.17086620e-07
120.54          2.18694240e-07
120.55          2.20311316e-07
120.56          2.21879974e-07
120.57          2.23487809e-07
120.58          2.25102480e-07
120.59          2.26687288e-07
120.6           2.28249494e-07
120.61          2.29819438e-07
120.62          2.31404807e-07
120.63          2.32985406e-07
120.64          2.34570684e-07
120.65          2.36150600e-07
120.66          2.37701791e-07
120.67          2.39265038e-07
120.68          2.40819492e-07
120.69          2.42381591e-07
120.7           2.43934452e-07
120.71          2.45465890e-07
120.72          2.47036140e-07
120.73          2.48587874e-07
120.74          2.50089379e-07
120.75          2.51609267e-07
120.76          2.53118673e-07
120.77          2.54682453e-07
120.78          2.56166183e-07
120.79          2.57700050e-07
120.8           2.59219621e-07
120.81          2.60717478e-07
120.82          2.62209776e-07
120.83          2.63663861e-07
120.84          2.65136499e-07
120.85          2.66633007e-07
120.86          2.68100338e-07
120.87          2.69532840e-07
120.88          2.71046745e-07
120.89          2.72519133e-07
120.9           2.73964284e-07
120.91          2.75433806e-07
120.92          2.76824020e-07
120.93          2.78268689e-07
120.94          2.79675665e-07
120.95          2.81101620e-07
120.96          2.82485688e-07
120.97          2.83915909e-07
120.98          2.85329322e-07
120.99          2.86719456e-07
121             2.88122787e-07
121.01          2.89496809e-07
121.02          2.90916739e-07
121.03          2.92272383e-07
121.04          2.93631345e-07
121.05          2.94954599e-07
121.06          2.96353631e-07
121.07          2.97687109e-07
121.08          2.99034002e-07
121.09          3.00321970e-07
121.1           3.01618446e-07
121.11          3.02947012e-07
121.12          3.04264415e-07
121.13          3.05545413e-07
121.14          3.06847022e-07
121.15          3.08166321e-07
121.16          3.09399456e-07
121.17          3.10690567e-07
121.18          3.11988545e-07
121.19          3.13190054e-07
121.2           3.14429447e-07
121.21          3.15691398e-07
121.22          3.16919534e-07
121.23          3.18132261e-07
121.24          3.19366702e-07
121.25          3.20592793e-07
121.26          3.21819966e-07
121.27          3.22966990e-07
121.28          3.24128610e-07
121.29          3.25305335e-07
121.3           3.26474476e-07
121.31          3.27619783e-07
121.32          3.28776975e-07
121.33          3.29967601e-07
121.34          3.31078020e-07
121.35          3.32224932e-07
121.36          3.33338229e-07
121.37          3.34410807e-07
121.38          3.35503082e-07
121.39          3.36596951e-07
121.4           3.37649647e-07
121.41          3.38715440e-07
121.42          3.39842750e-07
121.43          3.40921928e-07
121.44          3.41972870e-07
121.45          3.43003322e-07
121.46          3.44019811e-07
121.47          3.45038647e-07
121.48          3.46022965e-07
121.49          3.46978762e-07
121.5           3.47988248e-07
121.51          3.48986857e-07
121.52          3.49972181e-07
121.53          3.50972633e-07
121.54          3.51850565e-07
121.55          3.52815340e-07
121.56          3.53753861e-07
121.57          3.54699063e-07
121.58          3.55598440e-07
121.59          3.56499096e-07
121.6           3.57412776e-07
121.61          3.58279182e-07
121.62          3.59177732e-07
121.63          3.60019019e-07
121.64          3.60853980e-07
121.65          3.61742635e-07
121.66          3.62568820e-07
121.67          3.63375837e-07
121.68          3.64222915e-07
121.69          3.65011841e-07
121.7           3.65812657e-07
121.71          3.66601973e-07
121.72          3.67338156e-07
121.73          3.68144355e-07
121.74          3.68872619e-07
121.75          3.69627308e-07
121.76          3.70358459e-07
121.77          3.71106498e-07
121.78          3.71837707e-07
121.79          3.72519957e-07
121.8           3.73214476e-07
121.81          3.73894675e-07
121.82          3.74558929e-07
121.83          3.75235304e-07
121.84          3.75893183e-07
121.85          3.76500896e-07
121.86          3.77160033e-07
121.87          3.77768376e-07
121.88          3.78411521e-07
121.89          3.78957626e-07
121.9           3.79520726e-07
121.91          3.80132661e-07
121.92          3.80698312e-07
121.93          3.81249930e-07
121.94          3.81812949e-07
121.95          3.82342841e-07
121.96          3.82887367e-07
121.97          3.83410984e-07
121.98          3.83883006e-07
121.99          3.84355375e-07
122             3.84833923e-07
122.01          3.85288049e-07
122.02          3.85747586e-07
122.03          3.86225643e-07
122.04          3.86683799e-07
122.05          3.87112682e-07
122.06          3.87533453e-07
122.07          3.87892388e-07
122.08          3.88302521e-07
122.09          3.88648735e-07
122.1           3.89010382e-07
122.11          3.89375660e-07
122.12          3.89777109e-07
122.13          3.90096217e-07
122.14          3.90415929e-07
122.15          3.90726631e-07
122.16          3.91038867e-07
122.17          3.91349091e-07
122.18          3.91615209e-07
122.19          3.91883677e-07
122.2           3.92104835e-07
122.21          3.92391476e-07
122.22          3.92627344e-07
122.23          3.92839921e-07
122.24          3.93041458e-07
122.25          3.93262377e-07
122.26          3.93456725e-07
122.27          3.93614098e-07
122.28          3.93788643e-07
122.29          3.93945805e-07
122.3           3.94123174e-07
122.31          3.94272581e-07
122.32          3.94399197e-07
122.33          3.94469296e-07
122.34          3.94590021e-07
122.35          3.94678220e-07
122.36          3.94752660e-07
122.37          3.94803002e-07
122.38          3.94877126e-07
122.39          3.94945951e-07
122.4           3.94963139e-07
122.41          3.94997758e-07
122.42          3.94984984e-07
122.43          3.95003856e-07
122.44          3.94990712e-07
122.45          3.94980877e-07
122.46          3.94921087e-07
122.47          3.94900747e-07
122.48          3.94825220e-07
122.49          3.94777778e-07
122.5           3.94715119e-07
122.51          3.94602062e-07
122.52          3.94520115e-07
122.53          3.94411794e-07
122.54          3.94312778e-07
122.55          3.94172190e-07
122.56          3.94005903e-07
122.57          3.93839474e-07
122.58          3.93728397e-07
122.59          3.93486354e-07
122.6           3.93314025e-07
122.61          3.93091019e-07
122.62          3.92896418e-07
122.63          3.92694324e-07
122.64          3.92455205e-07
122.65          3.92237567e-07
122.66          3.91969439e-07
122.67          3.91708340e-07
122.68          3.91425331e-07
122.69          3.91123437e-07
122.7           3.90819686e-07
122.71          3.90548467e-07
122.72          3.90195805e-07
122.73          3.89913332e-07
122.74          3.89517028e-07
122.75          3.89212660e-07
122.76          3.88835260e-07
122.77          3.88463756e-07
122.78          3.88062250e-07
122.79          3.87690300e-07
122.8           3.87249073e-07
122.81          3.86839745e-07
122.82          3.86414925e-07
122.83          3.85976740e-07
122.84          3.85512889e-07
122.85          3.85056698e-07
122.86          3.84604062e-07
122.87          3.84125097e-07
122.88          3.83642535e-07
122.89          3.83126412e-07
122.9           3.82635027e-07
122.91          3.82068587e-07
122.92          3.81594040e-07
122.93          3.81032995e-07
122.94          3.80436908e-07
122.95          3.79882241e-07
122.96          3.79326838e-07
122.97          3.78762291e-07
122.98          3.78131431e-07
122.99          3.77537050e-07
123             3.76900854e-07
123.01          3.76272551e-07
123.02          3.75679830e-07
123.03          3.75065144e-07
123.04          3.74353937e-07
123.05          3.73734987e-07
123.06          3.73040968e-07
123.07          3.72377588e-07
123.08          3.71646843e-07
123.09          3.70928003e-07
123.1           3.70188757e-07
123.11          3.69496259e-07
123.12          3.68791279e-07
123.13          3.68058267e-07
123.14          3.67308531e-07
123.15          3.66540151e-07
123.16          3.65744640e-07
123.17          3.64947530e-07
123.18          3.64184099e-07
123.19          3.63376013e-07
123.2           3.62549533e-07
123.21          3.61758640e-07
123.22          3.60920876e-07
123.23          3.60044610e-07
123.24          3.59202126e-07
123.25          3.58351963e-07
123.26          3.57488591e-07
123.27          3.56578287e-07
123.28          3.55712597e-07
123.29          3.54803861e-07
123.3           3.53880992e-07
123.31          3.52945758e-07
123.32          3.52057021e-07
123.33          3.51152472e-07
123.34          3.50201405e-07
123.35          3.49214077e-07
123.36          3.48229540e-07
123.37          3.47302637e-07
123.38          3.46304244e-07
123.39          3.45374385e-07
123.4           3.44340865e-07
123.41          3.43323143e-07
123.42          3.42298336e-07
123.43          3.41294301e-07
123.44          3.40252297e-07
123.45          3.39230676e-07
123.46          3.38200395e-07
123.47          3.37166356e-07
123.48          3.36033425e-07
123.49          3.34975564e-07
123.5           3.33896708e-07
123.51          3.32820425e-07
123.52          3.31704503e-07
123.53          3.30605438e-07
123.54          3.29511074e-07
123.55          3.28393474e-07
123.56          3.27258108e-07
123.57          3.26093111e-07
123.58          3.24939733e-07
123.59          3.23765619e-07
123.6           3.22656374e-07
123.61          3.21483546e-07
123.62          3.20346839e-07
123.63          3.19167663e-07
123.64          3.17941322e-07
123.65          3.16768958e-07
123.66          3.15523635e-07
123.67          3.14263983e-07
123.68          3.13085086e-07
123.69          3.11838427e-07
123.7           3.10614662e-07
123.71          3.09371923e-07
123.72          3.08119790e-07
123.73          3.06873376e-07
123.74          3.05583303e-07
123.75          3.04293990e-07
123.76          3.03048887e-07
123.77          3.01748329e-07
123.78          3.00472639e-07
123.79          2.99151488e-07
123.8           2.97815880e-07
123.81          2.96515144e-07
123.82          2.95176915e-07
123.83          2.93845480e-07
123.84          2.92533579e-07
123.85          2.91214437e-07
123.86          2.89852264e-07
123.87          2.88490095e-07
123.88          2.87147249e-07
123.89          2.85749333e-07
123.9           2.84392214e-07
123.91          2.83006780e-07
123.92          2.81611313e-07
123.93          2.80210218e-07
123.94          2.78806610e-07
123.95          2.77404497e-07
123.96          2.76006897e-07
123.97          2.74580045e-07
123.98          2.73182306e-07
123.99          2.71717044e-07
124             2.70336591e-07
124.01          2.68902734e-07
124.02          2.67404709e-07
124.03          2.65972199e-07
124.04          2.64553065e-07
124.05          2.63037683e-07
124.06          2.61567173e-07
124.07          2.60102715e-07
124.08          2.58612399e-07
124.09          2.57150982e-07
124.1           2.55659580e-07
124.11          2.54167568e-07
124.12          2.52697427e-07
124.13          2.51206890e-07
124.14          2.49683570e-07
124.15          2.48147165e-07
124.16          2.46650306e-07
124.17          2.45110400e-07
124.18          2.43587819e-07
124.19          2.42075826e-07
124.2           2.40511790e-07
124.21          2.38998127e-07
124.22          2.37420939e-07
124.23          2.35904860e-07
124.24          2.34335770e-07
124.25          2.32792656e-07
124.26          2.31261890e-07
124.27          2.29690771e-07
124.28          2.28092271e-07
124.29          2.26550439e-07
124.3           2.24945917e-07
124.31          2.23340077e-07
124.32          2.21740444e-07
124.33          2.20163928e-07
124.34          2.18561690e-07
124.35          2.17002295e-07
124.36          2.15405669e-07
124.37          2.13796561e-07
124.38          2.12222447e-07
124.39          2.10596115e-07
124.4           2.08985527e-07
124.41          2.07354523e-07
124.42          2.05722367e-07
124.43          2.04102286e-07
124.44          2.02501265e-07
124.45          2.00840148e-07
124.46          1.99205227e-07
124.47          1.97609887e-07
124.48          1.95971104e-07
124.49          1.94336231e-07
124.5           1.92719362e-07
124.51          1.91063683e-07
124.52          1.89470730e-07
124.53          1.87816538e-07
124.54          1.86130925e-07
124.55          1.84503793e-07
124.56          1.82861242e-07
124.57          1.81190597e-07
124.58          1.79528831e-07
124.59          1.77870055e-07
124.6           1.76179820e-07
124.61          1.74565731e-07
124.62          1.72930153e-07
124.63          1.71261206e-07
124.64          1.69611289e-07
124.65          1.67959445e-07
124.66          1.66294728e-07
124.67          1.64580404e-07
124.68          1.62891438e-07
124.69          1.61228690e-07
124.7           1.59580834e-07
124.71          1.57881459e-07
124.72          1.56217474e-07
124.73          1.54561552e-07
124.74          1.52899173e-07
124.75          1.51218578e-07
124.76          1.49537918e-07
124.77          1.47861305e-07
124.78          1.46194185e-07
124.79          1.44507880e-07
124.8           1.42823482e-07
124.81          1.41159305e-07
124.82          1.39484058e-07
124.83          1.37817309e-07
124.84          1.36095584e-07
124.85          1.34430297e-07
124.86          1.32768847e-07
124.87          1.31098857e-07
124.88          1.29426229e-07
124.89          1.27762426e-07
124.9           1.26108956e-07
124.91          1.24426395e-07
124.92          1.22738267e-07
124.93          1.21035689e-07
124.94          1.19385477e-07
124.95          1.17696586e-07
124.96          1.15987004e-07
124.97          1.14381038e-07
124.98          1.12724223e-07
124.99          1.11061776e-07
125             1.09407074e-07
125.01          1.07754936e-07
125.02          1.06061773e-07
125.03          1.04418261e-07
125.04          1.02705563e-07
125.05          1.01046056e-07
125.06          9.94474106e-08
125.07          9.77983034e-08
125.08          9.61260998e-08
125.09          9.44758224e-08
125.1           9.28260376e-08
125.11          9.11530311e-08
125.12          8.95156579e-08
125.13          8.78532342e-08
125.14          8.62398749e-08
125.15          8.46248679e-08
125.16          8.29298201e-08
125.17          8.12681195e-08
125.18          7.97068885e-08
125.19          7.81315211e-08
125.2           7.64518052e-08
125.21          7.48527808e-08
125.22          7.32441775e-08
125.23          7.16027556e-08
125.24          7.00445147e-08
125.25          6.84411437e-08
125.26          6.68528440e-08
125.27          6.52326124e-08
125.28          6.36436845e-08
125.29          6.20003639e-08
125.3           6.04070927e-08
125.31          5.88172937e-08
125.32          5.72355691e-08
125.33          5.57188953e-08
125.34          5.41417897e-08
125.35          5.25611643e-08
125.36          5.10059671e-08
125.37          4.94381224e-08
125.38          4.78749497e-08
125.39          4.62930824e-08
125.4           4.47424381e-08
125.41          4.31928198e-08
125.42          4.16789114e-08
125.43          4.01285751e-08
125.44          3.86411105e-08
125.45          3.71032929e-08
125.46          3.55929147e-08
125.47          3.40544804e-08
125.48          3.25428405e-08
125.49          3.10645614e-08
125.5           2.95282336e-08
125.51          2.80429428e-08
125.52          2.65834024e-08
125.53          2.50680725e-08
125.54          2.35689389e-08
125.55          2.21710375e-08
125.56          2.06939485e-08
125.57          1.92177299e-08
125.58          1.77241622e-08
125.59          1.62732945e-08
125.6           1.48527451e-08
125.61          1.33946901e-08
125.62          1.19453145e-08
125.63          1.05114921e-08
125.64          9.07507218e-09
125.65          7.68202903e-09
125.66          6.30175108e-09
125.67          4.91865003e-09
125.68          3.54895048e-09
125.69          2.15681906e-09
125.7           7.52339957e-10
125.71          -5.99212578e-10
125.72          -1.97474027e-09
125.73          -3.32582733e-09
125.74          -4.72093902e-09
125.75          -6.07042604e-09
125.76          -7.42692215e-09
125.77          -8.71009846e-09
125.78          -1.00567236e-08
125.79          -1.13408296e-08
125.8           -1.26524085e-08
125.81          -1.39355426e-08
125.82          -1.52488436e-08
125.83          -1.65643056e-08
125.84          -1.78614686e-08
125.85          -1.91648790e-08
125.86          -2.03820681e-08
125.87          -2.16391648e-08
125.88          -2.28517252e-08
125.89          -2.40826198e-08
125.9           -2.53342765e-08
125.91          -2.65720645e-08
125.92          -2.77640527e-08
125.93          -2.90120428e-08
125.94          -3.02259410e-08
125.95          -3.13639689e-08
125.96          -3.25543025e-08
125.97          -3.37361402e-08
125.98          -3.49190429e-08
125.99          -3.60500554e-08
126             -3.72173665e-08
126.01          -3.83826262e-08
126.02          -3.95210705e-08
126.03          -4.06685012e-08
126.04          -4.17071490e-08
126.05          -4.28113170e-08
126.06          -4.39075402e-08
126.07          -4.49887096e-08
126.08          -4.60675534e-08
126.09          -4.71454395e-08
126.1           -4.81996164e-08
126.11          -4.92514445e-08
126.12          -5.02919559e-08
126.13          -5.13063819e-08
126.14          -5.23350261e-08
126.15          -5.33459994e-08
126.16          -5.43314199e-08
126.17          -5.53465322e-08
126.18          -5.63705847e-08
126.19          -5.72823112e-08
126.2           -5.82568457e-08
126.21          -5.91970853e-08
126.22          -6.01177978e-08
126.23          -6.10580012e-08
126.24          -6.19968504e-08
126.25          -6.29020268e-08
126.26          -6.38210621e-08
126.27          -6.47251197e-08
126.28          -6.56079744e-08
126.29          -6.64733793e-08
126.3           -6.72847895e-08
126.31          -6.81412228e-08
126.32          -6.89661259e-08
126.33          -6.98240417e-08
126.34          -7.06140470e-08
126.35          -7.14604589e-08
126.36          -7.22964520e-08
126.37          -7.30843766e-08
126.38          -7.38796465e-08
126.39          -7.46003082e-08
126.4           -7.53114843e-08
126.41          -7.60369920e-08
126.42          -7.67720589e-08
126.43          -7.75026697e-08
126.44          -7.82466837e-08
126.45          -7.89350640e-08
126.46          -7.96662396e-08
126.47          -8.03002179e-08
126.48          -8.09787852e-08
126.49          -8.16144982e-08
126.5           -8.22391762e-08
126.51          -8.28830367e-08
126.52          -8.34915029e-08
126.53          -8.41364274e-08
126.54          -8.47233808e-08
126.55          -8.53015693e-08
126.56          -8.58995903e-08
126.57          -8.64546125e-08
126.58          -8.70168248e-08
126.59          -8.75154894e-08
126.6           -8.80271511e-08
126.61          -8.85622912e-08
126.62          -8.90782429e-08
126.63          -8.96058507e-08
126.64          -9.01013411e-08
126.65          -9.05238545e-08
126.66          -9.09798753e-08
126.67          -9.14319159e-08
126.68          -9.18495327e-08
126.69          -9.22367086e-08
126.7           -9.26859273e-08
126.71          -9.31290229e-08
126.72          -9.35435545e-08
126.73          -9.39053727e-08
126.74          -9.42046182e-08
126.75          -9.45694938e-08
126.76          -9.49212807e-08
126.77          -9.52585886e-08
126.78          -9.55007031e-08
126.79          -9.58666599e-08
126.8           -9.61396118e-08
126.81          -9.64261225e-08
126.82          -9.67131211e-08
126.83          -9.69456597e-08
126.84          -9.71889818e-08
126.85          -9.74080973e-08
126.86          -9.76489490e-08
126.87          -9.78295113e-08
126.88          -9.80390398e-08
126.89          -9.82193798e-08
126.9           -9.84002043e-08
126.91          -9.85372928e-08
126.92          -9.86707969e-08
126.93          -9.87736806e-08
126.94          -9.89448595e-08
126.95          -9.90440831e-08
126.96          -9.91491002e-08
126.97          -9.92062377e-08
126.98          -9.92694141e-08
126.99          -9.93271818e-08
127             -9.94015441e-08
127.01          -9.94171966e-08
127.02          -9.94298606e-08
127.03          -9.94434213e-08
127.04          -9.94186907e-08
127.05          -9.94311683e-08
127.06          -9.94097181e-08
127.07          -9.93603492e-08
127.08          -9.93176895e-08
127.09          -9.92425434e-08
127.1           -9.91460721e-08
127.11          -9.90482312e-08
127.12          -9.89447394e-08
127.13          -9.88655402e-08
127.14          -9.87229457e-08
127.15          -9.85489806e-08
127.16          -9.83949194e-08
127.17          -9.82520272e-08
127.18          -9.80447527e-08
127.19          -9.78664330e-08
127.2           -9.76732387e-08
127.21          -9.74535331e-08
127.22          -9.72623033e-08
127.23          -9.69930714e-08
127.24          -9.67260289e-08
127.25          -9.64514375e-08
127.26          -9.62115053e-08
127.27          -9.59065525e-08
127.28          -9.56041928e-08
127.29          -9.52853749e-08
127.3           -9.49541455e-08
127.31          -9.46605983e-08
127.32          -9.42709252e-08
127.33          -9.38905153e-08
127.34          -9.35333471e-08
127.35          -9.31716531e-08
127.36          -9.27085789e-08
127.37          -9.22947989e-08
127.38          -9.18492924e-08
127.39          -9.14655607e-08
127.4           -9.09977917e-08
127.41          -9.05360091e-08
127.42          -9.00370087e-08
127.43          -8.96003918e-08
127.44          -8.91052615e-08
127.45          -8.85851078e-08
127.46          -8.80730233e-08
127.47          -8.75329503e-08
127.48          -8.69861600e-08
127.49          -8.64074289e-08
127.5           -8.58044604e-08
127.51          -8.52589559e-08
127.52          -8.46861580e-08
127.53          -8.40822443e-08
127.54          -8.34572525e-08
127.55          -8.27685119e-08
127.56          -8.21491800e-08
127.57          -8.15332704e-08
127.58          -8.08946642e-08
127.59          -8.01980578e-08
127.6           -7.95367687e-08
127.61          -7.88747390e-08
127.62          -7.81632492e-08
127.63          -7.73956097e-08
127.64          -7.66627054e-08
127.65          -7.59261483e-08
127.66          -7.51106307e-08
127.67          -7.44382475e-08
127.68          -7.36716338e-08
127.69          -7.29267145e-08
127.7           -7.21066853e-08
127.71          -7.12655283e-08
