# Observer      : 0
# Position      : (2.00000000e-01 1.70000000e-01 -1.00000000e-02)
# Time          	p(Curle)        
125.33          3.07952498e-07
125.34          3.05769802e-07
125.35          3.03581570e-07
125.36          3.01426788e-07
125.37          2.99256528e-07
125.38          2.97089640e-07
125.39          2.94904137e-07
125.4           2.92757123e-07
125.41          2.90614735e-07
125.42          2.88519625e-07
125.43          2.86376843e-07
125.44          2.84316727e-07
125.45          2.82191433e-07
125.46          2.80105226e-07
125.47          2.77977630e-07
125.48          2.75888581e-07
125.49          2.73840803e-07
125.5           2.71721089e-07
125.51          2.69666856e-07
125.52          2.67651509e-07
125.53          2.65558488e-07
125.54          2.63487371e-07
125.55          2.61557034e-07
125.56          2.59512176e-07
125.57          2.57481311e-07
125.58          2.55423508e-07
125.59          2.53428450e-07
125.6           2.51464971e-07
125.61          2.49457505e-07
125.62          2.47464076e-07
125.63          2.45484686e-07
125.64          2.43503033e-07
125.65          2.41569202e-07
125.66          2.39665332e-07
125.67          2.37761656e-07
125.68          2.35877193e-07
125.69          2.33957527e-07
125.7           2.32025926e-07
125.71          2.30163245e-07
125.72          2.28269446e-07
125.73          2.26408411e-07
125.74          2.24494569e-07
125.75          2.22635641e-07
125.76          2.20769001e-07
125.77          2.19003883e-07
125.78          2.17151558e-07
125.79          2.15384862e-07
125.8           2.13583265e-07
125.81          2.11820273e-07
125.82          2.10016703e-07
125.83          2.08209317e-07
125.84          2.06426320e-07
125.85          2.04632666e-07
125.86          2.02964559e-07
125.87          2.01240296e-07
125.88          1.99576071e-07
125.89          1.97888628e-07
125.9           1.96170412e-07
125.91          1.94471267e-07
125.92          1.92834899e-07
125.93          1.91126864e-07
125.94          1.89462394e-07
125.95          1.87903028e-07
125.96          1.86269028e-07
125.97          1.84644630e-07
125.98          1.83035151e-07
125.99          1.81493835e-07
126             1.79894556e-07
126.01          1.78297933e-07
126.02          1.76743881e-07
126.03          1.75172978e-07
126.04          1.73749008e-07
126.05          1.72236406e-07
126.06          1.70740303e-07
126.07          1.69264973e-07
126.08          1.67791242e-07
126.09          1.66317948e-07
126.1           1.64876979e-07
126.11          1.63443612e-07
126.12          1.62021730e-07
126.13          1.60641401e-07
126.14          1.59239877e-07
126.15          1.57862168e-07
126.16          1.56519811e-07
126.17          1.55137942e-07
126.18          1.53741809e-07
126.19          1.52499290e-07
126.2           1.51174826e-07
126.21          1.49896515e-07
126.22          1.48644505e-07
126.23          1.47366292e-07
126.24          1.46091197e-07
126.25          1.44862055e-07
126.26          1.43614822e-07
126.27          1.42385600e-07
126.28          1.41187140e-07
126.29          1.40017019e-07
126.3           1.38916577e-07
126.31          1.37753293e-07
126.32          1.36633576e-07
126.33          1.35470378e-07
126.34          1.34400502e-07
126.35          1.33268483e-07
126.36          1.32133117e-07
126.37          1.31074203e-07
126.38          1.30001956e-07
126.39          1.29026383e-07
126.4           1.28057200e-07
126.41          1.27086229e-07
126.42          1.26091803e-07
126.43          1.25108415e-07
126.44          1.24105539e-07
126.45          1.23175038e-07
126.46          1.22194377e-07
126.47          1.21346459e-07
126.48          1.20434451e-07
126.49          1.19582237e-07
126.5           1.18745378e-07
126.51          1.17882978e-07
126.52          1.17064865e-07
126.53          1.16205096e-07
126.54          1.15420611e-07
126.55          1.14647380e-07
126.56          1.13850065e-07
126.57          1.13110128e-07
126.58          1.12364371e-07
126.59          1.11697889e-07
126.6           1.11019164e-07
126.61          1.10307443e-07
126.62          1.09621369e-07
126.63          1.08920210e-07
126.64          1.08264422e-07
126.65          1.07701751e-07
126.66          1.07110592e-07
126.67          1.06513390e-07
126.68          1.05963292e-07
126.69          1.05455738e-07
126.7           1.04879172e-07
126.71          1.04288173e-07
126.72          1.03750412e-07
126.73          1.03280659e-07
126.74          1.02884121e-07
126.75          1.02406296e-07
126.76          1.01954538e-07
126.77          1.01518241e-07
126.78          1.01208801e-07
126.79          1.00742485e-07
126.8           1.00391826e-07
126.81          1.00028986e-07
126.82          9.96648765e-08
126.83          9.93731057e-08
126.84          9.90617198e-08
126.85          9.87907290e-08
126.86          9.84876012e-08
126.87          9.82693312e-08
126.88          9.80096793e-08
126.89          9.77878030e-08
126.9           9.75663353e-08
126.91          9.74165662e-08
126.92          9.72637724e-08
126.93          9.71519895e-08
126.94          9.69460194e-08
126.95          9.68405482e-08
126.96          9.67232581e-08
126.97          9.66746497e-08
126.98          9.66187401e-08
126.99          9.65720008e-08
127             9.65004481e-08
127.01          9.65067013e-08
127.02          9.65225849e-08
127.03          9.65351102e-08
127.04          9.65971899e-08
127.05          9.66164708e-08
127.06          9.66801611e-08
127.07          9.67818030e-08
127.08          9.68745356e-08
127.09          9.69970284e-08
127.1           9.71584394e-08
127.11          9.73287239e-08
127.12          9.74976681e-08
127.13          9.76401961e-08
127.14          9.78756120e-08
127.15          9.81473475e-08
127.16          9.83912809e-08
127.17          9.86216120e-08
127.18          9.89444555e-08
127.19          9.92135384e-08
127.2           9.95124547e-08
127.21          9.98471164e-08
127.22          1.00141919e-07
127.23          1.00540042e-07
127.24          1.00949487e-07
127.25          1.01360111e-07
127.26          1.01725826e-07
127.27          1.02168903e-07
127.28          1.02617877e-07
127.29          1.03089382e-07
127.3           1.03577035e-07
127.31          1.04013017e-07
127.32          1.04582066e-07
127.33          1.05139215e-07
127.34          1.05662566e-07
127.35          1.06189004e-07
127.36          1.06864587e-07
127.37          1.07469857e-07
127.38          1.08115086e-07
127.39          1.08675853e-07
127.4           1.09353678e-07
127.41          1.10016846e-07
127.42          1.10734098e-07
127.43          1.11369007e-07
127.44          1.12088914e-07
127.45          1.12839206e-07
127.46          1.13579598e-07
127.47          1.14344633e-07
127.48          1.15129332e-07
127.49          1.15957566e-07
127.5           1.16829984e-07
127.51          1.17609410e-07
127.52          1.18428865e-07
127.53          1.19290242e-07
127.54          1.20180898e-07
127.55          1.21156831e-07
127.56          1.22045504e-07
127.57          1.22926648e-07
127.58          1.23843031e-07
127.59          1.24832107e-07
127.6           1.25773248e-07
127.61          1.26713073e-07
127.62          1.27719281e-07
127.63          1.28820692e-07
127.64          1.29864009e-07
127.65          1.30907699e-07
127.66          1.32062358e-07
127.67          1.33019167e-07
127.68          1.34100271e-07
127.69          1.35163864e-07
127.7           1.36316743e-07
127.71          1.37511796e-07
127.72          1.38636350e-07
127.73          1.39778675e-07
127.74          1.41015483e-07
127.75          1.42228864e-07
127.76          1.43443870e-07
127.77          1.44641119e-07
127.78          1.45889355e-07
127.79          1.47163214e-07
127.8           1.48460422e-07
127.81          1.49749064e-07
127.82          1.51097467e-07
127.83          1.52391294e-07
127.84          1.53704275e-07
127.85          1.55054381e-07
127.86          1.56442232e-07
127.87          1.57827413e-07
127.88          1.59243716e-07
127.89          1.60599772e-07
127.9           1.62031533e-07
127.91          1.63523590e-07
127.92          1.64939172e-07
127.93          1.66428217e-07
127.94          1.67936868e-07
127.95          1.69417878e-07
127.96          1.70865878e-07
127.97          1.72410627e-07
127.98          1.73942879e-07
127.99          1.75543901e-07
128             1.77097538e-07
128.01          1.78678087e-07
128.02          1.80238510e-07
128.03          1.81829673e-07
128.04          1.83433064e-07
128.05          1.85053213e-07
128.06          1.86695611e-07
128.07          1.88419292e-07
128.08          1.90021961e-07
128.09          1.91690236e-07
128.1           1.93425953e-07
128.11          1.95130494e-07
128.12          1.96813697e-07
128.13          1.98536345e-07
128.14          2.00255953e-07
128.15          2.02040363e-07
128.16          2.03847382e-07
128.17          2.05551784e-07
128.18          2.07382247e-07
128.19          2.09182290e-07
128.2           2.10941052e-07
128.21          2.12792933e-07
128.22          2.14648928e-07
128.23          2.16482199e-07
128.24          2.18367117e-07
128.25          2.20202031e-07
128.26          2.22079757e-07
128.27          2.23968221e-07
128.28          2.25833599e-07
128.29          2.27741556e-07
128.3           2.29738465e-07
128.31          2.31690476e-07
128.32          2.33633291e-07
128.33          2.35542449e-07
128.34          2.37488207e-07
128.35          2.39444508e-07
128.36          2.41437894e-07
128.37          2.43425480e-07
128.38          2.45510540e-07
128.39          2.47494474e-07
128.4           2.49536534e-07
128.41          2.51499035e-07
128.42          2.53558544e-07
128.43          2.55631946e-07
128.44          2.57712664e-07
128.45          2.59789256e-07
128.46          2.61876197e-07
128.47          2.63953584e-07
128.48          2.66068323e-07
128.49          2.68086084e-07
128.5           2.70258072e-07
128.51          2.72383663e-07
128.52          2.74479579e-07
128.53          2.76675270e-07
128.54          2.78837714e-07
128.55          2.81000143e-07
128.56          2.83188183e-07
128.57          2.85354030e-07
128.58          2.87506597e-07
128.59          2.89672077e-07
128.6           2.91883724e-07
128.61          2.94086235e-07
128.62          2.96297940e-07
128.63          2.98561346e-07
128.64          3.00780033e-07
128.65          3.03028688e-07
128.66          3.05216069e-07
128.67          3.07465888e-07
128.68          3.09783415e-07
128.69          3.12024931e-07
128.7           3.14282385e-07
128.71          3.16595516e-07
128.72          3.18855905e-07
128.73          3.21161212e-07
128.74          3.23447456e-07
128.75          3.25742353e-07
128.76          3.28032143e-07
128.77          3.30334273e-07
128.78          3.32637698e-07
128.79          3.35006374e-07
128.8           3.37357137e-07
128.81          3.39705184e-07
128.82          3.42083522e-07
128.83          3.44380858e-07
128.84          3.46695162e-07
128.85          3.49026659e-07
128.86          3.51402449e-07
128.87          3.53778411e-07
128.88          3.56188083e-07
128.89          3.58570525e-07
128.9           3.60983736e-07
128.91          3.63353457e-07
128.92          3.65718957e-07
128.93          3.68137282e-07
128.94          3.70543576e-07
128.95          3.72924185e-07
128.96          3.75343577e-07
128.97          3.77785512e-07
128.98          3.80163342e-07
128.99          3.82595168e-07
129             3.85054027e-07
129.01          3.87390428e-07
129.02          3.89829893e-07
129.03          3.92278690e-07
129.04          3.94740577e-07
129.05          3.97181788e-07
129.06          3.99678104e-07
129.07          4.02077763e-07
129.08          4.04534515e-07
129.09          4.06938199e-07
129.1           4.09303274e-07
129.11          4.11777114e-07
129.12          4.14228356e-07
129.13          4.16661016e-07
129.14          4.19132100e-07
129.15          4.21620916e-07
129.16          4.24074634e-07
129.17          4.26566556e-07
129.18          4.29014776e-07
129.19          4.31431987e-07
129.2           4.33892007e-07
129.21          4.36386727e-07
129.22          4.38780140e-07
129.23          4.41271411e-07
129.24          4.43760540e-07
129.25          4.46222746e-07
129.26          4.48688545e-07
129.27          4.51135389e-07
129.28          4.53598177e-07
129.29          4.56093837e-07
129.3           4.58569607e-07
129.31          4.60998470e-07
129.32          4.63511460e-07
129.33          4.65984079e-07
129.34          4.68395460e-07
129.35          4.70894996e-07
129.36          4.73306185e-07
129.37          4.75768210e-07
129.38          4.78219694e-07
129.39          4.80675515e-07
129.4           4.83108676e-07
129.41          4.85618561e-07
129.42          4.88093376e-07
129.43          4.90553066e-07
129.44          4.93011271e-07
129.45          4.95398940e-07
129.46          4.97853831e-07
129.47          5.00288499e-07
129.48          5.02704654e-07
129.49          5.05153568e-07
129.5           5.07613446e-07
129.51          5.10035050e-07
129.52          5.12485912e-07
129.53          5.14957229e-07
129.54          5.17324254e-07
129.55          5.19750728e-07
129.56          5.22164502e-07
129.57          5.24569447e-07
129.58          5.26926963e-07
129.59          5.29397770e-07
129.6           5.31793375e-07
129.61          5.34204194e-07
129.62          5.36589705e-07
129.63          5.38926925e-07
129.64          5.41306741e-07
129.65          5.43712825e-07
129.66          5.46118239e-07
129.67          5.48523165e-07
129.68          5.50952114e-07
129.69          5.53278065e-07
129.7           5.55615812e-07
129.71          5.58028095e-07
129.72          5.60291351e-07
129.73          5.62700152e-07
129.74          5.65042739e-07
129.75          5.67301587e-07
129.76          5.69538839e-07
129.77          5.71958424e-07
129.78          5.74263120e-07
129.79          5.76605107e-07
129.8           5.78970180e-07
129.81          5.81127324e-07
129.82          5.83409324e-07
129.83          5.85707328e-07
129.84          5.87988308e-07
129.85          5.90207313e-07
129.86          5.92483737e-07
129.87          5.94852972e-07
129.88          5.97100768e-07
129.89          5.99350539e-07
129.9           6.01511341e-07
129.91          6.03763432e-07
129.92          6.05971957e-07
129.93          6.08147314e-07
129.94          6.10333695e-07
129.95          6.12577438e-07
129.96          6.14779285e-07
129.97          6.16947879e-07
129.98          6.19163389e-07
129.99          6.21270055e-07
130             6.23437163e-07
130.01          6.25598231e-07
130.02          6.27713368e-07
130.03          6.29834097e-07
130.04          6.31993240e-07
130.05          6.34075941e-07
130.06          6.36189180e-07
130.07          6.38315626e-07
130.08          6.40340628e-07
130.09          6.42385531e-07
130.1           6.44502929e-07
130.11          6.46543964e-07
130.12          6.48561626e-07
130.13          6.50650568e-07
130.14          6.52743214e-07
130.15          6.54768164e-07
130.16          6.56765081e-07
130.17          6.58701708e-07
130.18          6.60701315e-07
130.19          6.62690323e-07
130.2           6.64687249e-07
130.21          6.66559899e-07
130.22          6.68535448e-07
130.23          6.70476520e-07
130.24          6.72414292e-07
130.25          6.74338237e-07
130.26          6.76156732e-07
130.27          6.78075297e-07
130.28          6.79976138e-07
130.29          6.81776912e-07
130.3           6.83670639e-07
130.31          6.85565703e-07
130.32          6.87424724e-07
130.33          6.89246879e-07
130.34          6.91046508e-07
130.35          6.92844414e-07
130.36          6.94596689e-07
130.37          6.96352757e-07
130.38          6.98089130e-07
130.39          6.99861786e-07
130.4           7.01638236e-07
130.41          7.03372435e-07
130.42          7.05107492e-07
130.43          7.06773362e-07
130.44          7.08464653e-07
130.45          7.10129294e-07
130.46          7.11805390e-07
130.47          7.13419486e-07
130.48          7.15067732e-07
130.49          7.16715557e-07
130.5           7.18324194e-07
130.51          7.19931021e-07
130.52          7.21457329e-07
130.53          7.23063342e-07
130.54          7.24683971e-07
130.55          7.26244563e-07
130.56          7.27734437e-07
130.57          7.29337901e-07
130.58          7.30771704e-07
130.59          7.32326556e-07
130.6           7.33730354e-07
130.61          7.35129994e-07
130.62          7.36612901e-07
130.63          7.38046233e-07
130.64          7.39471339e-07
130.65          7.40879662e-07
130.66          7.42273101e-07
130.67          7.43741315e-07
130.68          7.45079817e-07
130.69          7.46421752e-07
130.7           7.47717393e-07
130.71          7.49036566e-07
130.72          7.50320650e-07
130.73          7.51651187e-07
130.74          7.52917477e-07
130.75          7.54258595e-07
130.76          7.55465786e-07
130.77          7.56757310e-07
130.78          7.57901168e-07
130.79          7.59071535e-07
130.8           7.60286009e-07
130.81          7.61462312e-07
130.82          7.62604022e-07
130.83          7.63802170e-07
130.84          7.64925340e-07
130.85          7.66037394e-07
130.86          7.67160144e-07
130.87          7.68226590e-07
130.88          7.69245519e-07
130.89          7.70270886e-07
130.9           7.71392994e-07
130.91          7.72386465e-07
130.92          7.73437454e-07
130.93          7.74476777e-07
130.94          7.75444316e-07
130.95          7.76363847e-07
130.96          7.77240158e-07
130.97          7.78182411e-07
130.98          7.79068186e-07
130.99          7.79978581e-07
131             7.80828714e-07
131.01          7.81767808e-07
131.02          7.82622230e-07
131.03          7.83491156e-07
131.04          7.84272059e-07
131.05          7.85022617e-07
131.06          7.85852858e-07
131.07          7.86633094e-07
131.08          7.87353296e-07
131.09          7.88038982e-07
131.1           7.88826815e-07
131.11          7.89524627e-07
131.12          7.90238332e-07
131.13          7.90901925e-07
131.14          7.91547595e-07
131.15          7.92148377e-07
131.16          7.92823865e-07
131.17          7.93388112e-07
131.18          7.93965974e-07
131.19          7.94570745e-07
131.2           7.95132210e-07
131.21          7.95701198e-07
131.22          7.96186382e-07
131.23          7.96662364e-07
131.24          7.97179000e-07
131.25          7.97692420e-07
131.26          7.98155061e-07
131.27          7.98597476e-07
131.28          7.99004500e-07
131.29          7.99400217e-07
131.3           7.99785614e-07
131.31          8.00143803e-07
131.32          8.00515190e-07
131.33          8.00841352e-07
131.34          8.01191229e-07
131.35          8.01472375e-07
131.36          8.01802651e-07
131.37          8.02065012e-07
131.38          8.02331887e-07
131.39          8.02560108e-07
131.4           8.02801793e-07
131.41          8.02978488e-07
131.42          8.03195193e-07
131.43          8.03350225e-07
131.44          8.03537573e-07
131.45          8.03712969e-07
131.46          8.03810835e-07
131.47          8.03903498e-07
131.48          8.03975693e-07
131.49          8.04071329e-07
131.5           8.04118176e-07
131.51          8.04145818e-07
131.52          8.04188059e-07
131.53          8.04252993e-07
131.54          8.04205951e-07
131.55          8.04196752e-07
131.56          8.04114726e-07
131.57          8.04080588e-07
131.58          8.03971168e-07
131.59          8.03902251e-07
131.6           8.03838336e-07
131.61          8.03702505e-07
131.62          8.03612364e-07
131.63          8.03405551e-07
131.64          8.03184377e-07
131.65          8.03016683e-07
131.66          8.02806495e-07
131.67          8.02580458e-07
131.68          8.02385336e-07
131.69          8.02091702e-07
131.7           8.01824183e-07
131.71          8.01570240e-07
131.72          8.01274684e-07
131.73          8.00866072e-07
131.74          8.00554426e-07
131.75          8.00264634e-07
131.76          7.99846401e-07
131.77          7.99466646e-07
131.78          7.99059265e-07
131.79          7.98662949e-07
131.8           7.98225252e-07
131.81          7.97756185e-07
131.82          7.97278891e-07
131.83          7.96820566e-07
131.84          7.96337499e-07
131.85          7.95826065e-07
131.86          7.95226784e-07
131.87          7.94729637e-07
131.88          7.94171585e-07
131.89          7.93651226e-07
131.9           7.93000303e-07
131.91          7.92380316e-07
131.92          7.91744662e-07
131.93          7.91071757e-07
131.94          7.90431398e-07
131.95          7.89753409e-07
131.96          7.89009235e-07
131.97          7.88447215e-07
131.98          7.87702730e-07
131.99          7.86919437e-07
132             7.86149791e-07
132.01          7.85403550e-07
132.02          7.84584259e-07
132.03          7.83829257e-07
132.04          7.83005482e-07
132.05          7.82153736e-07
132.06          7.81385634e-07
132.07          7.80434748e-07
132.08          7.79602995e-07
132.09          7.78725556e-07
132.1           7.77800807e-07
132.11          7.76844904e-07
132.12          7.75919482e-07
132.13          7.75005550e-07
132.14          7.74101792e-07
132.15          7.73101931e-07
132.16          7.72095097e-07
132.17          7.71129507e-07
132.18          7.69989933e-07
132.19          7.69054173e-07
132.2           7.67942078e-07
132.21          7.66859157e-07
132.22          7.65818469e-07
132.23          7.64845055e-07
132.24          7.63641268e-07
132.25          7.62545602e-07
132.26          7.61359417e-07
132.27          7.60245992e-07
132.28          7.59122964e-07
132.29          7.57902277e-07
132.3           7.56717328e-07
132.31          7.55461381e-07
132.32          7.54244121e-07
132.33          7.53039837e-07
132.34          7.51794706e-07
132.35          7.50537991e-07
132.36          7.49273623e-07
132.37          7.47951970e-07
132.38          7.46648582e-07
132.39          7.45390093e-07
132.4           7.43986939e-07
132.41          7.42680380e-07
132.42          7.41285621e-07
132.43          7.39911055e-07
132.44          7.38491862e-07
132.45          7.37150671e-07
132.46          7.35763185e-07
132.47          7.34313323e-07
132.48          7.32856435e-07
132.49          7.31427259e-07
132.5           7.29937287e-07
132.51          7.28464968e-07
132.52          7.27002608e-07
132.53          7.25493916e-07
132.54          7.23966236e-07
132.55          7.22476278e-07
132.56          7.20840508e-07
132.57          7.19312527e-07
132.58          7.17765568e-07
132.59          7.16184874e-07
132.6           7.14629153e-07
132.61          7.13016042e-07
132.62          7.11365507e-07
132.63          7.09840570e-07
132.64          7.08093885e-07
132.65          7.06460851e-07
132.66          7.04875101e-07
132.67          7.03204612e-07
132.68          7.01511463e-07
132.69          6.99812502e-07
132.7           6.98099607e-07
132.71          6.96390417e-07
132.72          6.94594628e-07
132.73          6.92911502e-07
132.74          6.91153287e-07
132.75          6.89366671e-07
132.76          6.87629285e-07
132.77          6.85831022e-07
132.78          6.84047356e-07
132.79          6.82243349e-07
132.8           6.80364627e-07
132.81          6.78574838e-07
132.82          6.76740840e-07
132.83          6.74924455e-07
132.84          6.73064366e-07
132.85          6.71187172e-07
132.86          6.69339587e-07
132.87          6.67354649e-07
132.88          6.65474623e-07
132.89          6.63642443e-07
132.9           6.61701366e-07
132.91          6.59743076e-07
132.92          6.57825421e-07
132.93          6.55798400e-07
132.94          6.53933966e-07
132.95          6.51925124e-07
132.96          6.49947179e-07
132.97          6.47997610e-07
132.98          6.45994040e-07
132.99          6.44007444e-07
133             6.41956860e-07
133.01          6.39960126e-07
133.02          6.37896785e-07
133.03          6.35842129e-07
133.04          6.33785367e-07
133.05          6.31728310e-07
133.06          6.29668781e-07
133.07          6.27647664e-07
133.08          6.25586096e-07
133.09          6.23501107e-07
133.1           6.21304208e-07
133.11          6.19237611e-07
133.12          6.17079611e-07
133.13          6.14987795e-07
133.14          6.12896478e-07
133.15          6.10730530e-07
133.16          6.08602951e-07
133.17          6.06404848e-07
133.18          6.04221359e-07
133.19          6.02054931e-07
133.2           5.99936205e-07
133.21          5.97749711e-07
133.22          5.95559593e-07
133.23          5.93358455e-07
133.24          5.91152536e-07
133.25          5.88915746e-07
133.26          5.86752877e-07
133.27          5.84438179e-07
133.28          5.82233700e-07
133.29          5.79986520e-07
133.3           5.77701556e-07
133.31          5.75504872e-07
133.32          5.73276407e-07
133.33          5.71035087e-07
133.34          5.68792393e-07
133.35          5.66481374e-07
133.36          5.64146455e-07
133.37          5.61859230e-07
133.38          5.59599045e-07
133.39          5.57262804e-07
133.4           5.55002060e-07
133.41          5.52689839e-07
133.42          5.50383212e-07
133.43          5.48046665e-07
133.44          5.45739272e-07
133.45          5.43428968e-07
133.46          5.41087276e-07
133.47          5.38716379e-07
133.48          5.36406921e-07
133.49          5.34051536e-07
133.5           5.31691458e-07
133.51          5.29346176e-07
133.52          5.26969167e-07
133.53          5.24540535e-07
133.54          5.22185981e-07
133.55          5.19794331e-07
133.56          5.17433139e-07
133.57          5.15135013e-07
133.58          5.12739641e-07
133.59          5.10360684e-07
133.6           5.07959694e-07
133.61          5.05522701e-07
133.62          5.03087654e-07
133.63          5.00721023e-07
133.64          4.98276183e-07
133.65          4.95877668e-07
133.66          4.93530720e-07
133.67          4.91106314e-07
133.68          4.88708887e-07
133.69          4.86345460e-07
133.7           4.83912468e-07
133.71          4.81470584e-07
133.72          4.79062858e-07
133.73          4.76621707e-07
133.74          4.74168046e-07
133.75          4.71788117e-07
133.76          4.69352289e-07
133.77          4.66925994e-07
133.78          4.64470549e-07
133.79          4.62041006e-07
133.8           4.59609403e-07
133.81          4.57195386e-07
133.82          4.54763544e-07
133.83          4.52336846e-07
133.84          4.49917442e-07
133.85          4.47480437e-07
133.86          4.45006000e-07
133.87          4.42547299e-07
133.88          4.40145297e-07
133.89          4.37650352e-07
133.9           4.35218881e-07
133.91          4.32749519e-07
133.92          4.30342219e-07
133.93          4.27953364e-07
133.94          4.25539954e-07
133.95          4.23058128e-07
133.96          4.20647413e-07
133.97          4.18230008e-07
133.98          4.15744235e-07
133.99          4.13232964e-07
134             4.10831088e-07
134.01          4.08434348e-07
134.02          4.06021454e-07
134.03          4.03516249e-07
134.04          4.01153374e-07
134.05          3.98711593e-07
134.06          3.96338899e-07
134.07          3.93876744e-07
134.08          3.91417253e-07
134.09          3.89014530e-07
134.1           3.86625964e-07
134.11          3.84138935e-07
134.12          3.81765104e-07
134.13          3.79386478e-07
134.14          3.76976369e-07
134.15          3.74554924e-07
134.16          3.72170476e-07
134.17          3.69703500e-07
134.18          3.67354001e-07
134.19          3.65008773e-07
134.2           3.62612854e-07
134.21          3.60258964e-07
134.22          3.57857864e-07
134.23          3.55397187e-07
134.24          3.53004645e-07
134.25          3.50637804e-07
134.26          3.48262705e-07
134.27          3.45835815e-07
134.28          3.43564247e-07
134.29          3.41153006e-07
134.3           3.38771843e-07
134.31          3.36531582e-07
134.32          3.34263591e-07
134.33          3.31906018e-07
134.34          3.29474532e-07
134.35          3.27150055e-07
134.36          3.24747957e-07
134.37          3.22538016e-07
134.38          3.20234131e-07
134.39          3.17987200e-07
134.4           3.15694336e-07
134.41          3.13356235e-07
134.42          3.11052298e-07
134.43          3.08796781e-07
134.44          3.06515819e-07
134.45          3.04180633e-07
134.46          3.01968305e-07
134.47          2.99663442e-07
134.48          2.97395582e-07
134.49          2.95220898e-07
134.5           2.93001401e-07
134.51          2.90797423e-07
134.52          2.88521938e-07
134.53          2.86288635e-07
134.54          2.84007601e-07
134.55          2.81941246e-07
134.56          2.79734964e-07
134.57          2.77500168e-07
134.58          2.75327441e-07
134.59          2.73187229e-07
134.6           2.70906148e-07
134.61          2.68779667e-07
134.62          2.66709243e-07
134.63          2.64528891e-07
134.64          2.62445746e-07
134.65          2.60316804e-07
134.66          2.58193306e-07
134.67          2.56098526e-07
134.68          2.54014278e-07
134.69          2.51850997e-07
134.7           2.49727472e-07
134.71          2.47642334e-07
134.72          2.45536796e-07
134.73          2.43587826e-07
134.74          2.41544411e-07
134.75          2.39505438e-07
134.76          2.37491193e-07
134.77          2.35531896e-07
134.78          2.33422091e-07
134.79          2.31423412e-07
134.8           2.29453234e-07
134.81          2.27458354e-07
134.82          2.25528385e-07
134.83          2.23586963e-07
134.84          2.21685506e-07
134.85          2.19669057e-07
134.86          2.17813534e-07
134.87          2.15864949e-07
134.88          2.13970150e-07
134.89          2.12062951e-07
134.9           2.10119027e-07
134.91          2.08289628e-07
134.92          2.06435995e-07
134.93          2.04544134e-07
134.94          2.02791969e-07
134.95          2.00981623e-07
134.96          1.99129046e-07
134.97          1.97288644e-07
134.98          1.95510980e-07
134.99          1.93745901e-07
135             1.91958646e-07
135.01          1.90201308e-07
135.02          1.88481848e-07
135.03          1.86721821e-07
135.04          1.85014201e-07
135.05          1.83319280e-07
135.06          1.81633368e-07
135.07          1.79963847e-07
135.08          1.78296060e-07
135.09          1.76582675e-07
135.1           1.74933731e-07
135.11          1.73283259e-07
135.12          1.71668182e-07
135.13          1.70055766e-07
135.14          1.68411782e-07
135.15          1.66940274e-07
135.16          1.65334787e-07
135.17          1.63822885e-07
135.18          1.62288072e-07
135.19          1.60792319e-07
135.2           1.59263506e-07
135.21          1.57750203e-07
135.22          1.56229646e-07
135.23          1.54757823e-07
135.24          1.53247901e-07
135.25          1.51799700e-07
135.26          1.50480606e-07
135.27          1.49047489e-07
135.28          1.47643863e-07
135.29          1.46277655e-07
135.3           1.44888857e-07
135.31          1.43511420e-07
135.32          1.42131795e-07
135.33          1.40789853e-07
135.34          1.39465542e-07
135.35          1.38240089e-07
135.36          1.36976954e-07
135.37          1.35695244e-07
135.38          1.34444327e-07
135.39          1.33230464e-07
135.4           1.31912925e-07
135.41          1.30756612e-07
135.42          1.29545112e-07
135.43          1.28379922e-07
135.44          1.27187996e-07
135.45          1.26025090e-07
135.46          1.24937128e-07
135.47          1.23806389e-07
135.48          1.22700591e-07
135.49          1.21588730e-07
135.5           1.20553236e-07
135.51          1.19489949e-07
135.52          1.18460666e-07
135.53          1.17454638e-07
135.54          1.16475402e-07
135.55          1.15436823e-07
135.56          1.14501624e-07
135.57          1.13521751e-07
135.58          1.12572821e-07
135.59          1.11625512e-07
135.6           1.10714950e-07
135.61          1.09872180e-07
135.62          1.08967607e-07
135.63          1.08083993e-07
135.64          1.07210296e-07
135.65          1.06486132e-07
135.66          1.05634183e-07
135.67          1.04847873e-07
135.68          1.04053203e-07
135.69          1.03292362e-07
135.7           1.02543498e-07
135.71          1.01803039e-07
135.72          1.01111895e-07
135.73          1.00425308e-07
135.74          9.97491089e-08
135.75          9.90928407e-08
135.76          9.84340572e-08
135.77          9.78169427e-08
135.78          9.72171291e-08
135.79          9.65988193e-08
135.8           9.60491748e-08
135.81          9.54745919e-08
135.82          9.49340066e-08
135.83          9.43860207e-08
135.84          9.39279492e-08
135.85          9.34325625e-08
135.86          9.29731521e-08
135.87          9.25300710e-08
135.88          9.20502717e-08
135.89          9.16386190e-08
135.9           9.12656072e-08
135.91          9.08948672e-08
135.92          9.04849958e-08
135.93          9.01453400e-08
135.94          8.98064421e-08
135.95          8.95143837e-08
135.96          8.92139853e-08
135.97          8.89338708e-08
135.98          8.86684860e-08
135.99          8.84550280e-08
136             8.82114618e-08
136.01          8.79350107e-08
136.02          8.77233174e-08
136.03          8.76592872e-08
136.04          8.75221012e-08
136.05          8.73724721e-08
136.06          8.72374168e-08
